dbfs,rms,avg,mode,std,dcoffset,filename,target
-13.67800165927924,0.208263099193573,-1.1050859711758676e-06,-0.2585279941558838,0.208263099193573,-3.0517578125e-05,51XOMOYJUS3,noise
-24.450592707194232,0.05991419404745102,-3.1786414638190763e-06,-0.000213623046875,0.05991419404745102,-3.0517578125e-05,K0D6XMP52WP,silent
-23.313012055101975,0.06604280322790146,-0.0008624361944384873,-0.05719919502735138,0.06603717058897018,-0.0008939472027122974,8HDWPT1IAKI,noise
-23.504083467835724,0.06682202219963074,-0.0002450642641633749,-0.13526788353919983,0.06682156026363373,-0.000274658203125,92WG0QBP3SK,noise
-18.821238161390458,0.11497193574905396,-0.0008580248104408383,-0.2791190445423126,0.11496873199939728,-0.0008651968091726303,14TRZIU720Y,noise
-21.06103874121523,0.08853023499250412,-0.003065901342779398,-0.00201416015625,0.08847712725400925,-0.003082275390625,USET8WAD2J0,silent
-63.55800385781577,0.0006654399912804365,-4.461894889118412e-07,-0.0011957609094679356,0.0006654398748651147,-3.5669654607772827e-07,M3BW88CT3Z0,noise
-29.347935236882176,0.03411443904042244,1.914426775329048e-06,6.103515625e-05,0.03411443904042244,0.0,7ZP8RXE2M21,silent
-23.378027528224877,0.06779345124959946,-0.0008241688483394682,-0.00128173828125,0.06778844445943832,-0.0008544921875,WHGJ84NRKGS,silent
-25.608535509289887,0.05245581269264221,-3.6858565977127e-07,0.0,0.05245581269264221,-3.0517578125e-05,PXCKQBJQ4YY,silent
-27.943704177404772,0.040245421230793,3.3310356229776517e-05,-0.052400533109903336,0.040245410054922104,0.0,P94S8AZE3Z9,noise
-25.65415744477962,0.05231289938092232,-3.69133849744685e-05,-0.0839221253991127,0.052312884479761124,-6.103515625e-05,5ENT2BJH6UL,noise
-23.04428260952048,0.07046274840831757,-0.004625075031071901,-0.0032958984375,0.07031078636646271,-0.004638671875,KCBF6R0HQ68,silent
-26.281056212785327,0.04854630306363106,-0.005968023091554642,0.00970458984375,0.04817806929349899,-0.0059814453125,YKT6700NLSB,silent
-26.9272715494539,0.04507404565811157,-5.002127181796823e-06,3.0517578125e-05,0.04507404565811157,-3.0517578125e-05,IKHD4BX5NRQ,silent
-22.43398589223275,0.07556533813476562,5.172669716557721e-06,0.0,0.07556533813476562,0.0,D0PCQ4U9YR5,silent
-23.432952035961257,0.06737785041332245,-0.0007586515857838094,-0.001312255859375,0.06737358123064041,-0.000762939453125,GMNHL6MSTOE,silent
-15.445867726522131,0.16172157227993011,-6.589516851818189e-05,-0.2840318977832794,0.16172155737876892,0.0001080692745745182,QXOGYV878Q1,noise
-29.004876138108116,0.03546677529811859,9.049019718077034e-05,0.00091552734375,0.03546666353940964,6.103515625e-05,L01MYN0XA8J,silent
-13.26427991095661,0.21845825016498566,-4.26622091254103e-06,-0.40591517090797424,0.21845825016498566,-3.0517578125e-05,5FW4G0YMPRJ,noise
-21.873630675055878,0.08060025423765182,0.0013909563422203064,0.0,0.08058826625347137,0.001373291015625,29GGXBM9F8P,silent
-21.853919873167392,0.0808076560497284,8.467047337035183e-06,0.0,0.0808076560497284,0.0,JR0H42BSNGE,silent
-29.24742982952596,0.034924015402793884,9.976126420951914e-06,-0.05385197326540947,0.034924011677503586,-3.0517578125e-05,WL7EYUUERUU,noise
-33.512718792326055,0.020910264924168587,9.00298182386905e-05,6.772190681658685e-05,0.020910074934363365,9.050965309143066e-05,01WMP14TL2E,noise
-67.78743447703617,0.0004084812826476991,7.954126601816824e-08,-0.0005368736456148326,0.00040848125354386866,-2.3283064365386963e-08,YD1YRDLN2EX,noise
-22.73740717687886,0.07297483086585999,-1.208988692269486e-06,6.103515625e-05,0.07297483086585999,-3.0517578125e-05,987IU1WQPB2,silent
-16.28370856030545,0.1522887945175171,-1.860669544839766e-05,-0.2758217751979828,0.1522887945175171,-5.1433220505714417e-05,H9FHYXBY5XU,noise
-22.706605431640966,0.07342518866062164,-1.0710312380979303e-05,-0.15159299969673157,0.07342519611120224,-1.0325107723474503e-05,N2XOSN21M2A,noise
-20.91703696487901,0.0901675671339035,-0.0001203465144499205,-0.13275869190692902,0.09016748517751694,-0.00012864964082837105,5I0OR9BI7SV,noise
-23.37020944521454,0.06921261548995972,-5.077311652712524e-05,-0.006213607732206583,0.06921260058879852,-9.1552734375e-05,9FEIXKRPPCK,noise
-28.28093168808774,0.03854523226618767,0.0002307923714397475,0.0008544921875,0.038544539362192154,0.000213623046875,JOLY8CRPHRP,silent
-35.97224423320387,0.016016248613595963,-1.9430972315603867e-05,-0.026501363143324852,0.016016235575079918,-6.103515625e-05,PQ7E4O5VW44,noise
-19.357154870990428,0.10454925894737244,-0.012561743147671223,-0.036371421068906784,0.10379185527563095,-0.0124443001113832,PE5DWPRZ5S6,noise
-23.652153359307327,0.06568741053342819,-1.1401706615288276e-05,0.0,0.06568741053342819,-3.0517578125e-05,90EFHOAEIC3,silent
-21.74954442703018,0.0822596326470375,0.024759415537118912,-0.04364636912941933,0.07844499498605728,0.024658203125,JIRPHTS1Y90,noise
-35.741923058769785,0.016393490135669708,-3.269441731390543e-05,-0.01973631978034973,0.01639345847070217,-6.103515625e-05,1BCY568TOBF,noise
-29.791221415457446,0.032162439078092575,-0.00010750053479569033,-0.06477027386426926,0.03216226026415825,-0.00010421127080917358,3YKE9KGXXLT,noise
-17.326197416309977,0.13643889129161835,2.9181614991102833e-06,-0.20728300511837006,0.13643889129161835,-3.0517578125e-05,W0VYQAJFM55,noise
-21.996179101271274,0.07949142903089523,-0.0069253528490662575,-0.006500244140625,0.07918918132781982,-0.006927490234375,FRKXCOP2SGH,silent
-25.408621284439295,0.05365156754851341,2.6439371140440926e-05,0.0,0.053651563823223114,0.0,ADLQE92T1C9,silent
-27.081638654494856,0.04427603632211685,-0.0012117164442315698,-0.001220703125,0.0442594550549984,-0.001220703125,FV330IH4FUO,silent
-21.212101499024154,0.08698798716068268,5.9299559325154405e-06,-0.001007080078125,0.08698798716068268,0.0,8HBY2TIF1HJ,silent
-29.584407817468467,0.033202726393938065,-8.751860605116235e-07,0.0,0.033202726393938065,-3.0517578125e-05,0DEQ7WHQ7CH,silent
-23.35069496916053,0.06801639497280121,-0.006140693090856075,0.000396728515625,0.06773862987756729,-0.00616455078125,4HV40Z2AS4E,silent
-24.472744949851975,0.058833539485931396,-0.0007128549041226506,-0.06560347229242325,0.05882922559976578,-0.000762939453125,XEB48VI23KC,noise
-22.175778175190498,0.0622570626437664,-0.00012753004557453096,-0.09982035309076309,0.06225693225860596,-8.094822987914085e-05,NX6ZU677PMQ,noise
-22.164580840646426,0.07796887308359146,1.0418042620585766e-05,0.0,0.07796887308359146,0.0,431XQ5IZ4CN,silent
-25.439830293808026,0.05360342562198639,-4.035117854073178e-06,-0.07620371878147125,0.05360342562198639,-3.4817494451999664e-06,MQHHW228LTR,noise
-18.267643972381894,0.12240719795227051,-2.7447749744169414e-05,-0.2739447057247162,0.12240719795227051,-2.5494955480098724e-05,GS0V2WLAMV4,noise
-41.3969146337224,0.008577177301049232,-0.00015493054524995387,-0.015576925128698349,0.008575777523219585,-0.00018310546875,P8SZBILL1E4,noise
-20.823317918714523,0.09110543876886368,-2.0067822333658114e-05,-0.24461790919303894,0.09110543131828308,-2.304045483469963e-05,1HR8V4G0LSZ,noise
-20.173487967061487,0.09899462759494781,-0.00044783949851989746,-0.14113573729991913,0.09899360686540604,-0.000457763671875,7T62FYMUD6X,noise
-29.355714807163157,0.03408227860927582,0.00015506590716540813,0.0009765625,0.03408192843198776,0.000152587890625,999B2LULQ6P,silent
-24.397656699944775,0.06029057875275612,8.497941621499194e-07,3.0517578125e-05,0.060290586203336716,0.0,50HAE3LZK5D,silent
-21.47509598638002,0.08438156545162201,-0.005970946047455072,-0.02313232421875,0.08417004346847534,-0.0059814453125,D9Y57A7G8EL,silent
-7.7533011719509295,0.4140873849391937,-8.337408507941291e-05,-0.8113146424293518,0.41408735513687134,-0.0001220703125,TG6K2V000VK,noise
-24.94212042017306,0.0566117949783802,-0.0009447666816413403,-0.001190185546875,0.05660391226410866,-0.000946044921875,N8UVRI245ZU,silent
-24.80277160835812,0.05650134012103081,-3.2310737879015505e-05,-0.1401687115430832,0.05650133267045021,-9.1552734375e-05,8YP79KM7RF3,noise
-24.74765208142111,0.05713263154029846,-0.000672842375934124,-0.04973075911402702,0.0571286715567112,-0.000701904296875,X7ERKC2VT8R,noise
-24.75681441311253,0.05784757807850838,2.0811407921428327e-06,-3.0517578125e-05,0.057847581803798676,0.0,FWA6IV3QY9L,silent
-21.614427863599204,0.08305663615465164,-6.25022585154511e-05,3.0517578125e-05,0.08305661380290985,-9.1552734375e-05,N5CRGJSA80V,silent
-24.733926680137778,0.057996444404125214,-8.176075425581075e-06,-3.0517578125e-05,0.05799644812941551,-3.0517578125e-05,RDD6R9DVXJ2,silent
-52.52927566235974,0.002369879512116313,3.3646500696704607e-08,-0.0041098399087786674,0.002369879512116313,1.6763806343078613e-08,LWB48WL5WZC,noise
-7.690107338300775,0.41722923517227173,-0.0018821751000359654,-0.5378280282020569,0.4172249734401703,-0.001922607421875,KJRP2BRAQP3,noise
-27.70232332929423,0.04120588302612305,-1.1910744433407672e-05,0.00091552734375,0.04120588302612305,-3.0517578125e-05,L905C3HQJQF,silent
-28.356912121706138,0.03823213279247284,-3.563438440323807e-05,6.103515625e-05,0.038232117891311646,-6.103515625e-05,425JPYD9L3C,silent
-26.237463199634906,0.04890045151114464,-5.445188799058087e-05,-0.06964277476072311,0.04890042170882225,-9.1552734375e-05,MXS19IC94FN,noise
-25.448237725468466,0.05342888459563255,0.000472666957648471,-0.001434326171875,0.053426798433065414,0.000457763671875,N9UJL6XDVCN,silent
-35.41345019871745,0.017001628875732422,-1.617653288121801e-05,-0.005461025517433882,0.017001621425151825,-1.6873236745595932e-05,HAV4WJDDUCI,noise
-23.480308207631552,0.06700357794761658,0.0027217580936849117,0.002655029296875,0.06694827228784561,0.002716064453125,06OC00RGQ7O,silent
-25.725604648412336,0.051753196865320206,-7.589089818793582e-07,-3.0517578125e-05,0.051753200590610504,-3.0517578125e-05,D6YCGCN7R9P,silent
-18.031987483388782,0.11862320452928543,-4.3953059503110126e-05,-0.22217656672000885,0.11862319707870483,0.00011951476335525513,6RX85QDTP2M,noise
-29.737573645343605,0.03262019529938698,-9.546576620778069e-06,0.0001220703125,0.03262019529938698,-3.0517578125e-05,9RRSDGHWAQR,silent
-35.857041194810805,0.016152024269104004,7.691112841712311e-06,-0.01334842387586832,0.016152022406458855,8.74791294336319e-06,YSHVJGBO09T,noise
-21.09404786231042,0.08842220902442932,4.680530764744617e-06,-0.16986529529094696,0.08842220902442932,-3.0517578125e-05,VVCY66FZ28K,noise
-17.182273966013838,0.1379847377538681,-0.0011278220918029547,-0.2594795525074005,0.1379801332950592,-0.0011258004233241081,RLGCU54IB87,noise
-19.68453120853382,0.10527420789003372,-0.00047325785271823406,-0.1961831897497177,0.10527314245700836,-0.00048828125,U1UB8VCIKNW,noise
-32.936109931297835,0.022578200325369835,-1.0197694564340054e-06,0.0,0.022578202188014984,-3.0517578125e-05,IKBN4D1135J,silent
-20.3553846171066,0.09412163496017456,-0.0006219843053258955,-0.1797327995300293,0.09411957859992981,-0.0006039426662027836,7IL0B7T02D0,noise
-26.043957655266425,0.04987016320228577,-2.3023743779049255e-05,0.00048828125,0.04987015947699547,-3.0517578125e-05,YSXR9MIP1NW,silent
-23.62796989225652,0.06585763394832611,-0.006077653728425503,-9.1552734375e-05,0.06557659804821014,-0.006103515625,ZBM3CLH4WPZ,silent
-30.77283195243303,0.028934044763445854,2.8482498237281106e-05,-6.103515625e-05,0.02893402986228466,0.0,HNJXMNG7UD3,silent
-25.79247886995649,0.051355961710214615,-3.586322418414056e-05,-0.000244140625,0.05135595053434372,-6.103515625e-05,0ZZLBEE675A,silent
-26.291988737372805,0.0485413633286953,-0.0006336109363473952,-0.07659163326025009,0.048537228256464005,-0.00067138671875,A9DZ9L27AGK,noise
-23.802791264973134,0.06493118405342102,-3.0365627026185393e-05,-0.13122661411762238,0.06493118405342102,-6.103515625e-05,8OWPN1VF5Y3,noise
-18.548711362872833,0.11402058601379395,-0.012579263187944889,-0.6776874661445618,0.11332456022500992,-0.012628062628209591,AE4Q62BWIFV,noise
-22.81403177899228,0.07233620434999466,-3.5091627069050446e-05,0.0,0.07233619689941406,-6.103515625e-05,DT8P6WFXBU7,silent
-22.839724266546977,0.07211420685052872,-1.08221938717179e-05,0.0,0.07211420685052872,-3.0517578125e-05,W37CSKLF8NS,silent
-40.39811194826538,0.009618865326046944,3.0735967015971255e-07,-0.000310160598019138,0.009618864394724369,-3.0517578125e-05,PGJUMDB1W3S,noise
-20.10880710193064,0.09900015592575073,-0.00018362983246333897,-0.1066223531961441,0.098999984562397,-0.00018404657021164894,8KTPSKT5KTC,noise
-26.729459753330964,0.04608779400587082,-4.840354108637257e-07,-9.1552734375e-05,0.04608779400587082,-3.0517578125e-05,M3V9085SQBK,silent
-17.455752070353647,0.1343759447336197,-0.000336316938046366,-0.2567738890647888,0.13437551259994507,-0.0003662109375,Z974YZNIXF0,noise
-23.72918159020578,0.06639657914638519,-4.949018602928845e-06,0.006348289083689451,0.06639657914638519,-6.103515625e-05,QRRLGIZAW52,noise
-33.41945518428073,0.021469973027706146,-0.008015323430299759,-0.04130716994404793,0.0199176874011755,-0.008026123046875,7PHKS0I3S83,noise
-21.300309225592162,0.08615661412477493,-8.597685518907383e-05,-0.1059533879160881,0.08615656942129135,-8.897809311747551e-05,G7LAFYZTR9G,noise
-19.51994886820514,0.10570433735847473,0.0005367420380935073,0.009033203125,0.1057029739022255,0.000518798828125,KOD22Y2IB9O,silent
-35.629012968426615,0.016654392704367638,7.13189137968584e-07,-0.034490976482629776,0.01665439084172249,-3.0517578125e-05,1MDSDHQ0VY4,noise
-29.608413055146997,0.03310360386967659,-0.0013332694070413709,-0.001251220703125,0.03307674825191498,-0.0013427734375,XELGCR7DUIL,silent
-18.63595652835348,0.11722861230373383,8.643259207019582e-05,-0.2618306875228882,0.11722858250141144,9.1552734375e-05,06U855NBQ5F,noise
-21.762522972049414,0.08165042102336884,-2.8683507480309345e-05,0.0,0.08165041357278824,-3.0517578125e-05,ET3TK375DC2,silent
-38.532364187310215,0.011881581507623196,-0.00029906228883191943,-0.03707806393504143,0.0118778171017766,-0.000335693359375,5BETX76MOJ0,noise
-24.965564131134084,0.05646372586488724,1.379325840389356e-05,-0.0006103515625,0.056463729590177536,0.0,F112OGRCZAK,silent
-29.441753138771766,0.033723924309015274,-2.0372713152028155e-06,0.000335693359375,0.033723924309015274,-3.0517578125e-05,UZTWAQEOB3S,silent
-28.232924280075217,0.03877450153231621,-2.23083347350439e-07,-0.000213623046875,0.03877450153231621,-3.0517578125e-05,8FD5488M0SQ,silent
-7.440582996595627,0.4291624128818512,0.0017194502288475633,-1.0030180215835571,0.4291589856147766,0.001678466796875,U7QEGY9IYKI,noise
-35.25267007542893,0.01728055067360401,-1.9760423128900584e-06,-0.0003662109375,0.01728055067360401,-3.0517578125e-05,HG1W4LR9HMY,silent
-23.575802230105957,0.06626372784376144,-7.783569344610441e-06,-0.000579833984375,0.06626373529434204,-3.0517578125e-05,S9C3GO0G6J8,silent
-22.350198525753605,0.076310895383358,-0.00614763330668211,3.0517578125e-05,0.07606286555528641,-0.00616455078125,BODK7CTBB1S,silent
-7.87255116415066,0.40862399339675903,-0.00018361715774517506,-1.0048878192901611,0.40862396359443665,-0.000213623046875,XCEZZ3CBWYJ,noise
-31.508635599041092,0.026763172820210457,-0.0079053258523345,-0.05972553417086601,0.025568990036845207,-0.007904052734375,L6HCVPM5UE6,noise
-22.10715115277475,0.05632254108786583,2.6955834982800297e-05,-0.08581516146659851,0.05632253363728523,1.5166588127613068e-05,XE0QG1HHMDV,noise
-25.24223859267223,0.054694946855306625,-0.00010114542965311557,0.000701904296875,0.054694853723049164,-0.0001220703125,9Y41HWP0GG5,silent
-24.078159531170456,0.06255534291267395,-5.936667002970353e-05,0.0,0.06255532056093216,-6.103515625e-05,UH5J5NK0BLT,silent
-20.21376350529934,0.09764714539051056,-7.242569608933991e-06,-0.14486579596996307,0.09764715284109116,-1.4826655387878418e-06,C40MQVLCJ51,noise
-23.358495499220567,0.06795308738946915,-7.850501424400136e-05,3.0517578125e-05,0.06795304268598557,-9.1552734375e-05,JMLB9P08XYW,silent
-22.57188811549987,0.07437758147716522,-0.006165941711515188,0.00103759765625,0.07412155717611313,-0.006195068359375,P5AVVFFABI5,silent
-22.614763840428708,0.07401306182146072,-4.932381216349313e-06,0.0,0.07401306182146072,-3.0517578125e-05,OD2OOXISV8R,silent
-27.812395710917173,0.040682949125766754,-3.623108932515606e-05,-0.0001220703125,0.04068293422460556,-6.103515625e-05,G0LP12VQKUR,silent
-30.29829690328334,0.030635496601462364,-8.400248589168768e-06,-0.03330729901790619,0.030635496601462364,-8.098315447568893e-06,I9EJTR6BXXC,noise
-22.53986964518902,0.07465343177318573,5.4090924095362425e-06,0.000244140625,0.07465343177318573,0.0,ZAPL4KD4WNH,silent
-27.28773363211935,0.04322764277458191,-3.7488454836420715e-05,0.000213623046875,0.043227627873420715,-6.103515625e-05,AAZVDU4D5MK,silent
-13.73451215641853,0.20621322095394135,-0.001213681185618043,-0.28663337230682373,0.20620965957641602,-0.001251220703125,IIE6K6CSKIU,noise
-22.164580840646426,0.07796809822320938,0.001387458061799407,0.0,0.07795575261116028,0.001373291015625,5CM0CRMNN5J,silent
-24.42408437643199,0.06007051095366478,3.928497335436987e-06,-0.09833719581365585,0.06007050722837448,-3.0517578125e-05,9OPAPSY1BY1,noise
-28.841964651456337,0.03614462912082672,-1.2292009159864392e-05,-3.0517578125e-05,0.03614462912082672,-3.0517578125e-05,8U99EKRUQAX,silent
-20.88023055140837,0.0909130796790123,-6.270807261898881e-06,-0.07697681337594986,0.0909130796790123,-3.0517578125e-05,LS5G59OKXCN,noise
-28.077028201586476,0.03948765993118286,1.3103795936331153e-05,3.0517578125e-05,0.03948766365647316,0.0,H50MLW4MPA2,silent
-19.018072929233067,0.10800724476575851,-0.01258808746933937,-0.06990799307823181,0.10727117210626602,-0.012546030804514885,CET48XRQVHA,noise
-25.453202509620823,0.053388167172670364,-2.5718605684232898e-05,-0.001129150390625,0.053388167172670364,-3.0517578125e-05,G83AS1FRG4P,silent
-25.315250143088328,0.05423285439610481,-0.003335676621645689,-0.003387451171875,0.05413017421960831,-0.00335693359375,Y1XGTHNIP41,silent
-23.296286534015266,0.068450428545475,-2.2951853679842316e-06,6.103515625e-05,0.0684504359960556,-3.0517578125e-05,QR0QPNBBNWK,silent
-23.28854164751188,0.06848249584436417,-0.00602135481312871,0.0001220703125,0.06821727007627487,-0.00604248046875,IIQQHSYRTWM,silent
-35.905812631075214,0.016119731590151787,-8.463827725790907e-06,-0.02825333923101425,0.016119729727506638,-6.103515625e-05,59KVS77CHGY,noise
-25.448237725468466,0.053426649421453476,-2.045439941866789e-05,-0.001129150390625,0.05342664197087288,-3.0517578125e-05,C1T68M5JABR,silent
-21.512874471327752,0.08401630818843842,-0.0004670612688641995,-0.00115966796875,0.08401501178741455,-0.00048828125,ZYVE4MQ0TVZ,silent
-23.989591790056004,0.06319611519575119,-1.0716221368056722e-05,-3.0517578125e-05,0.06319611519575119,-3.0517578125e-05,YUQC33P8LPM,silent
-38.171023995621894,0.012370113283395767,-2.3350585820480774e-07,-0.024219591170549393,0.012370113283395767,-4.0140002965927124e-07,OCBKN0KNIQS,noise
-23.885318153148077,0.063077412545681,-0.0007563038961961865,-0.051301952451467514,0.06307287514209747,-0.00079345703125,TEAF1GFP0CN,noise
-32.33449506740448,0.024286417290568352,-6.1025253671687096e-05,-0.0005879746749997139,0.024286339059472084,-9.1552734375e-05,FKB6SPQ667J,noise
-21.304016532807136,0.08044684678316116,-4.069474925927352e-06,-0.11602677404880524,0.08044684678316116,-3.0517578125e-05,39KADAF2VOY,noise
-20.77816251864578,0.09118855744600296,-0.00023306497314479202,-0.10710559040307999,0.09118825197219849,-0.000274658203125,O67STH2UPG1,noise
-22.260331774808115,0.07709382474422455,0.0013682600110769272,0.0,0.07708168774843216,0.0013427734375,P8XG5SOM2PE,silent
-25.050898288834446,0.056025151163339615,1.1621602169498146e-07,-0.15522639453411102,0.05602514371275902,-2.017710357904434e-06,JGNP72UUJTZ,noise
-26.113338402224056,0.049485936760902405,-5.466731636261102e-07,-6.103515625e-05,0.0494859404861927,-3.0517578125e-05,GRGSGIS3AOK,silent
-26.909635219256508,0.04514911770820618,-0.0033509384375065565,-0.003936767578125,0.04502459615468979,-0.00335693359375,S28OJTL02RO,silent
-22.09345403165016,0.07884826511144638,-0.0002250031684525311,-0.18254230916500092,0.07884795218706131,-0.000274658203125,L9DU97QGMTW,noise
-21.756031275455705,0.08170159161090851,-0.006129785906523466,-0.000213623046875,0.08147132396697998,-0.006134033203125,E8AWEE4RL4J,silent
